id,Age
74285,11.198102402933287
74286,11.198102402933287
74287,11.198102402933287
74288,11.198102402933287
74289,11.198102402933287
74290,11.198102402933287
74291,11.198102402933287
74292,11.198102402933287
74293,11.198102402933287
74294,11.198102402933287
74295,11.198102402933287
74296,11.198102402933287
74297,11.198102402933287
74298,11.198102402933287
74299,11.198102402933287
74300,11.198102402933287
74301,11.198102402933287
74302,11.198102402933287
74303,11.198102402933287
74304,11.198102402933287
74305,11.198102402933287
74306,11.198102402933287
74307,11.198102402933287
74308,11.198102402933287
74309,11.198102402933287
74310,11.198102402933287
74311,11.198102402933287
74312,11.198102402933287
74313,11.198102402933287
74314,11.198102402933287
74315,11.198102402933287
74316,11.198102402933287
74317,11.198102402933287
74318,11.198102402933287
74319,11.198102402933287
74320,11.198102402933287
74321,11.198102402933287
74322,11.198102402933287
74323,11.198102402933287
74324,11.198102402933287
74325,11.198102402933287
74326,11.198102402933287
74327,11.198102402933287
74328,11.198102402933287
74329,11.198102402933287
74330,11.198102402933287
74331,11.198102402933287
74332,11.198102402933287
74333,11.198102402933287
74334,11.198102402933287
74335,11.198102402933287
74336,11.198102402933287
74337,11.198102402933287
74338,11.198102402933287
74339,11.198102402933287
74340,11.198102402933287
74341,11.198102402933287
74342,11.198102402933287
74343,11.198102402933287
74344,11.198102402933287
74345,11.198102402933287
74346,11.198102402933287
74347,11.198102402933287
74348,11.198102402933287
74349,11.198102402933287
74350,11.198102402933287
74351,11.198102402933287
74352,11.198102402933287
74353,11.198102402933287
74354,11.198102402933287
74355,11.198102402933287
74356,11.198102402933287
74357,11.198102402933287
74358,11.198102402933287
74359,11.198102402933287
74360,11.198102402933287
74361,11.198102402933287
74362,11.198102402933287
74363,11.198102402933287
74364,11.198102402933287
74365,11.198102402933287
74366,11.198102402933287
74367,11.198102402933287
74368,11.198102402933287
74369,11.198102402933287
74370,11.198102402933287
74371,11.198102402933287
74372,11.198102402933287
74373,11.198102402933287
74374,11.198102402933287
74375,11.198102402933287
74376,11.198102402933287
74377,11.198102402933287
74378,11.198102402933287
74379,11.198102402933287
74380,11.198102402933287
74381,11.198102402933287
74382,11.198102402933287
74383,11.198102402933287
74384,11.198102402933287
74385,11.198102402933287
74386,11.198102402933287
74387,11.198102402933287
74388,11.198102402933287
74389,11.198102402933287
74390,11.198102402933287
74391,11.198102402933287
74392,11.198102402933287
74393,11.198102402933287
74394,11.198102402933287
74395,11.198102402933287
74396,11.198102402933287
74397,11.198102402933287
74398,11.198102402933287
74399,11.198102402933287
74400,11.198102402933287
74401,11.198102402933287
74402,11.198102402933287
74403,11.198102402933287
74404,11.198102402933287
74405,11.198102402933287
74406,11.198102402933287
74407,11.198102402933287
74408,11.198102402933287
74409,11.198102402933287
74410,11.198102402933287
74411,11.198102402933287
74412,11.198102402933287
74413,11.198102402933287
74414,11.198102402933287
74415,11.198102402933287
74416,11.198102402933287
74417,11.198102402933287
74418,11.198102402933287
74419,11.198102402933287
74420,11.198102402933287
74421,11.198102402933287
74422,11.198102402933287
74423,11.198102402933287
74424,11.198102402933287
74425,11.198102402933287
74426,11.198102402933287
74427,11.198102402933287
74428,11.198102402933287
74429,11.198102402933287
74430,11.198102402933287
74431,11.198102402933287
74432,11.198102402933287
74433,11.198102402933287
74434,11.198102402933287
74435,11.198102402933287
74436,11.198102402933287
74437,11.198102402933287
74438,11.198102402933287
74439,11.198102402933287
74440,11.198102402933287
74441,11.198102402933287
74442,11.198102402933287
74443,11.198102402933287
74444,11.198102402933287
74445,11.198102402933287
74446,11.198102402933287
74447,11.198102402933287
74448,11.198102402933287
74449,11.198102402933287
74450,11.198102402933287
74451,11.198102402933287
74452,11.198102402933287
74453,11.198102402933287
74454,11.198102402933287
74455,11.198102402933287
74456,11.198102402933287
74457,11.198102402933287
74458,11.198102402933287
74459,11.198102402933287
74460,11.198102402933287
74461,11.198102402933287
74462,11.198102402933287
74463,11.198102402933287
74464,11.198102402933287
74465,11.198102402933287
74466,11.198102402933287
74467,11.198102402933287
74468,11.198102402933287
74469,11.198102402933287
74470,11.198102402933287
74471,11.198102402933287
74472,11.198102402933287
74473,11.198102402933287
74474,11.198102402933287
74475,11.198102402933287
74476,11.198102402933287
74477,11.198102402933287
74478,11.198102402933287
74479,11.198102402933287
74480,11.198102402933287
74481,11.198102402933287
74482,11.198102402933287
74483,11.198102402933287
74484,11.198102402933287
74485,11.198102402933287
74486,11.198102402933287
74487,11.198102402933287
74488,11.198102402933287
74489,11.198102402933287
74490,11.198102402933287
74491,11.198102402933287
74492,11.198102402933287
74493,11.198102402933287
74494,11.198102402933287
74495,11.198102402933287
74496,11.198102402933287
74497,11.198102402933287
74498,11.198102402933287
74499,11.198102402933287
74500,11.198102402933287
74501,11.198102402933287
74502,11.198102402933287
74503,11.198102402933287
74504,11.198102402933287
74505,11.198102402933287
74506,11.198102402933287
74507,11.198102402933287
74508,11.198102402933287
74509,11.198102402933287
74510,11.198102402933287
74511,11.198102402933287
74512,11.198102402933287
74513,11.198102402933287
74514,11.198102402933287
74515,11.198102402933287
74516,11.198102402933287
74517,11.198102402933287
74518,11.198102402933287
74519,11.198102402933287
74520,11.198102402933287
74521,11.198102402933287
74522,11.198102402933287
74523,11.198102402933287
74524,11.198102402933287
74525,11.198102402933287
74526,11.198102402933287
74527,11.198102402933287
74528,11.198102402933287
74529,11.198102402933287
74530,11.198102402933287
74531,11.198102402933287
74532,11.198102402933287
74533,11.198102402933287
74534,11.198102402933287
74535,11.198102402933287
74536,11.198102402933287
74537,11.198102402933287
74538,11.198102402933287
74539,11.198102402933287
74540,11.198102402933287
74541,11.198102402933287
74542,11.198102402933287
74543,11.198102402933287
74544,11.198102402933287
74545,11.198102402933287
74546,11.198102402933287
74547,11.198102402933287
74548,11.198102402933287
74549,11.198102402933287
74550,11.198102402933287
74551,11.198102402933287
74552,11.198102402933287
74553,11.198102402933287
74554,11.198102402933287
74555,11.198102402933287
74556,11.198102402933287
74557,11.198102402933287
74558,11.198102402933287
74559,11.198102402933287
74560,11.198102402933287
74561,11.198102402933287
74562,11.198102402933287
74563,11.198102402933287
74564,11.198102402933287
74565,11.198102402933287
74566,11.198102402933287
74567,11.198102402933287
74568,11.198102402933287
74569,11.198102402933287
74570,11.198102402933287
74571,11.198102402933287
74572,11.198102402933287
74573,11.198102402933287
74574,11.198102402933287
74575,11.198102402933287
74576,11.198102402933287
74577,11.198102402933287
74578,11.198102402933287
74579,11.198102402933287
74580,11.198102402933287
74581,11.198102402933287
74582,11.198102402933287
74583,11.198102402933287
74584,11.198102402933287
74585,11.198102402933287
74586,11.198102402933287
74587,11.198102402933287
74588,11.198102402933287
74589,11.198102402933287
74590,11.198102402933287
74591,11.198102402933287
74592,11.198102402933287
74593,11.198102402933287
74594,11.198102402933287
74595,11.198102402933287
74596,11.198102402933287
74597,11.198102402933287
74598,11.198102402933287
74599,11.198102402933287
74600,11.198102402933287
74601,11.198102402933287
74602,11.198102402933287
74603,11.198102402933287
74604,11.198102402933287
74605,11.198102402933287
74606,11.198102402933287
74607,11.198102402933287
74608,11.198102402933287
74609,11.198102402933287
74610,11.198102402933287
74611,11.198102402933287
74612,11.198102402933287
74613,11.198102402933287
74614,11.198102402933287
74615,11.198102402933287
74616,11.198102402933287
74617,11.198102402933287
74618,11.198102402933287
74619,11.198102402933287
74620,11.198102402933287
74621,11.198102402933287
74622,11.198102402933287
74623,11.198102402933287
74624,11.198102402933287
74625,11.198102402933287
74626,11.198102402933287
74627,11.198102402933287
74628,11.198102402933287
74629,11.198102402933287
74630,11.198102402933287
74631,11.198102402933287
74632,11.198102402933287
74633,11.198102402933287
74634,11.198102402933287
74635,11.198102402933287
74636,11.198102402933287
74637,11.198102402933287
74638,11.198102402933287
74639,11.198102402933287
74640,11.198102402933287
74641,11.198102402933287
74642,11.198102402933287
74643,11.198102402933287
74644,11.198102402933287
74645,11.198102402933287
74646,11.198102402933287
74647,11.198102402933287
74648,11.198102402933287
74649,11.198102402933287
74650,11.198102402933287
74651,11.198102402933287
74652,11.198102402933287
74653,11.198102402933287
74654,11.198102402933287
74655,11.198102402933287
74656,11.198102402933287
74657,11.198102402933287
74658,11.198102402933287
74659,11.198102402933287
74660,11.198102402933287
74661,11.198102402933287
74662,11.198102402933287
74663,11.198102402933287
74664,11.198102402933287
74665,11.198102402933287
74666,11.198102402933287
74667,11.198102402933287
74668,11.198102402933287
74669,11.198102402933287
74670,11.198102402933287
74671,11.198102402933287
74672,11.198102402933287
74673,11.198102402933287
74674,11.198102402933287
74675,11.198102402933287
74676,11.198102402933287
74677,11.198102402933287
74678,11.198102402933287
74679,11.198102402933287
74680,11.198102402933287
74681,11.198102402933287
74682,11.198102402933287
74683,11.198102402933287
74684,11.198102402933287
74685,11.198102402933287
74686,11.198102402933287
74687,11.198102402933287
74688,11.198102402933287
74689,11.198102402933287
74690,11.198102402933287
74691,11.198102402933287
74692,11.198102402933287
74693,11.198102402933287
74694,11.198102402933287
74695,11.198102402933287
74696,11.198102402933287
74697,11.198102402933287
74698,11.198102402933287
74699,11.198102402933287
74700,11.198102402933287
74701,11.198102402933287
74702,11.198102402933287
74703,11.198102402933287
74704,11.198102402933287
74705,11.198102402933287
74706,11.198102402933287
74707,11.198102402933287
74708,11.198102402933287
74709,11.198102402933287
74710,11.198102402933287
74711,11.198102402933287
74712,11.198102402933287
74713,11.198102402933287
74714,11.198102402933287
74715,11.198102402933287
74716,11.198102402933287
74717,11.198102402933287
74718,11.198102402933287
74719,11.198102402933287
74720,11.198102402933287
74721,11.198102402933287
74722,11.198102402933287
74723,11.198102402933287
74724,11.198102402933287
74725,11.198102402933287
74726,11.198102402933287
74727,11.198102402933287
74728,11.198102402933287
74729,11.198102402933287
74730,11.198102402933287
74731,11.198102402933287
74732,11.198102402933287
74733,11.198102402933287
74734,11.198102402933287
74735,11.198102402933287
74736,11.198102402933287
74737,11.198102402933287
74738,11.198102402933287
74739,11.198102402933287
74740,11.198102402933287
74741,11.198102402933287
74742,11.198102402933287
74743,11.198102402933287
74744,11.198102402933287
74745,11.198102402933287
74746,11.198102402933287
74747,11.198102402933287
74748,11.198102402933287
74749,11.198102402933287
74750,11.198102402933287
74751,11.198102402933287
74752,11.198102402933287
74753,11.198102402933287
74754,11.198102402933287
74755,11.198102402933287
74756,11.198102402933287
74757,11.198102402933287
74758,11.198102402933287
74759,11.198102402933287
74760,11.198102402933287
74761,11.198102402933287
74762,11.198102402933287
74763,11.198102402933287
74764,11.198102402933287
74765,11.198102402933287
74766,11.198102402933287
74767,11.198102402933287
74768,11.198102402933287
74769,11.198102402933287
74770,11.198102402933287
74771,11.198102402933287
74772,11.198102402933287
74773,11.198102402933287
74774,11.198102402933287
74775,11.198102402933287
74776,11.198102402933287
74777,11.198102402933287
74778,11.198102402933287
74779,11.198102402933287
74780,11.198102402933287
74781,11.198102402933287
74782,11.198102402933287
74783,11.198102402933287
74784,11.198102402933287
74785,11.198102402933287
74786,11.198102402933287
74787,11.198102402933287
74788,11.198102402933287
74789,11.198102402933287
74790,11.198102402933287
74791,11.198102402933287
74792,11.198102402933287
74793,11.198102402933287
74794,11.198102402933287
74795,11.198102402933287
74796,11.198102402933287
74797,11.198102402933287
74798,11.198102402933287
74799,11.198102402933287
74800,11.198102402933287
74801,11.198102402933287
74802,11.198102402933287
74803,11.198102402933287
74804,11.198102402933287
74805,11.198102402933287
74806,11.198102402933287
74807,11.198102402933287
74808,11.198102402933287
74809,11.198102402933287
74810,11.198102402933287
74811,11.198102402933287
74812,11.198102402933287
74813,11.198102402933287
74814,11.198102402933287
74815,11.198102402933287
74816,11.198102402933287
74817,11.198102402933287
74818,11.198102402933287
74819,11.198102402933287
74820,11.198102402933287
74821,11.198102402933287
74822,11.198102402933287
74823,11.198102402933287
74824,11.198102402933287
74825,11.198102402933287
74826,11.198102402933287
74827,11.198102402933287
74828,11.198102402933287
74829,11.198102402933287
74830,11.198102402933287
74831,11.198102402933287
74832,11.198102402933287
74833,11.198102402933287
74834,11.198102402933287
74835,11.198102402933287
74836,11.198102402933287
74837,11.198102402933287
74838,11.198102402933287
74839,11.198102402933287
74840,11.198102402933287
74841,11.198102402933287
74842,11.198102402933287
74843,11.198102402933287
74844,11.198102402933287
74845,11.198102402933287
74846,11.198102402933287
74847,11.198102402933287
74848,11.198102402933287
74849,11.198102402933287
74850,11.198102402933287
74851,11.198102402933287
74852,11.198102402933287
74853,11.198102402933287
74854,11.198102402933287
74855,11.198102402933287
74856,11.198102402933287
74857,11.198102402933287
74858,11.198102402933287
74859,11.198102402933287
74860,11.198102402933287
74861,11.198102402933287
74862,11.198102402933287
74863,11.198102402933287
74864,11.198102402933287
74865,11.198102402933287
74866,11.198102402933287
74867,11.198102402933287
74868,11.198102402933287
74869,11.198102402933287
74870,11.198102402933287
74871,11.198102402933287
74872,11.198102402933287
74873,11.198102402933287
74874,11.198102402933287
74875,11.198102402933287
74876,11.198102402933287
74877,11.198102402933287
74878,11.198102402933287
74879,11.198102402933287
74880,11.198102402933287
74881,11.198102402933287
74882,11.198102402933287
74883,11.198102402933287
74884,11.198102402933287
74885,11.198102402933287
74886,11.198102402933287
74887,11.198102402933287
74888,11.198102402933287
74889,11.198102402933287
74890,11.198102402933287
74891,11.198102402933287
74892,11.198102402933287
74893,11.198102402933287
74894,11.198102402933287
74895,11.198102402933287
74896,11.198102402933287
74897,11.198102402933287
74898,11.198102402933287
74899,11.198102402933287
74900,11.198102402933287
74901,11.198102402933287
74902,11.198102402933287
74903,11.198102402933287
74904,11.198102402933287
74905,11.198102402933287
74906,11.198102402933287
74907,11.198102402933287
74908,11.198102402933287
74909,11.198102402933287
74910,11.198102402933287
74911,11.198102402933287
74912,11.198102402933287
74913,11.198102402933287
74914,11.198102402933287
74915,11.198102402933287
74916,11.198102402933287
74917,11.198102402933287
74918,11.198102402933287
74919,11.198102402933287
74920,11.198102402933287
74921,11.198102402933287
74922,11.198102402933287
74923,11.198102402933287
74924,11.198102402933287
74925,11.198102402933287
74926,11.198102402933287
74927,11.198102402933287
74928,11.198102402933287
74929,11.198102402933287
74930,11.198102402933287
74931,11.198102402933287
74932,11.198102402933287
74933,11.198102402933287
74934,11.198102402933287
74935,11.198102402933287
74936,11.198102402933287
74937,11.198102402933287
74938,11.198102402933287
74939,11.198102402933287
74940,11.198102402933287
74941,11.198102402933287
74942,11.198102402933287
74943,11.198102402933287
74944,11.198102402933287
74945,11.198102402933287
74946,11.198102402933287
74947,11.198102402933287
74948,11.198102402933287
74949,11.198102402933287
74950,11.198102402933287
74951,11.198102402933287
74952,11.198102402933287
74953,11.198102402933287
74954,11.198102402933287
74955,11.198102402933287
74956,11.198102402933287
74957,11.198102402933287
74958,11.198102402933287
74959,11.198102402933287
74960,11.198102402933287
74961,11.198102402933287
74962,11.198102402933287
74963,11.198102402933287
74964,11.198102402933287
74965,11.198102402933287
74966,11.198102402933287
74967,11.198102402933287
74968,11.198102402933287
74969,11.198102402933287
74970,11.198102402933287
74971,11.198102402933287
74972,11.198102402933287
74973,11.198102402933287
74974,11.198102402933287
74975,11.198102402933287
74976,11.198102402933287
74977,11.198102402933287
74978,11.198102402933287
74979,11.198102402933287
74980,11.198102402933287
74981,11.198102402933287
74982,11.198102402933287
74983,11.198102402933287
74984,11.198102402933287
74985,11.198102402933287
74986,11.198102402933287
74987,11.198102402933287
74988,11.198102402933287
74989,11.198102402933287
74990,11.198102402933287
74991,11.198102402933287
74992,11.198102402933287
74993,11.198102402933287
74994,11.198102402933287
74995,11.198102402933287
74996,11.198102402933287
74997,11.198102402933287
74998,11.198102402933287
74999,11.198102402933287
75000,11.198102402933287
75001,11.198102402933287
75002,11.198102402933287
75003,11.198102402933287
75004,11.198102402933287
75005,11.198102402933287
75006,11.198102402933287
75007,11.198102402933287
75008,11.198102402933287
75009,11.198102402933287
75010,11.198102402933287
75011,11.198102402933287
75012,11.198102402933287
75013,11.198102402933287
75014,11.198102402933287
75015,11.198102402933287
75016,11.198102402933287
75017,11.198102402933287
75018,11.198102402933287
75019,11.198102402933287
75020,11.198102402933287
75021,11.198102402933287
75022,11.198102402933287
75023,11.198102402933287
75024,11.198102402933287
75025,11.198102402933287
75026,11.198102402933287
75027,11.198102402933287
75028,11.198102402933287
75029,11.198102402933287
75030,11.198102402933287
75031,11.198102402933287
75032,11.198102402933287
75033,11.198102402933287
75034,11.198102402933287
75035,11.198102402933287
75036,11.198102402933287
75037,11.198102402933287
75038,11.198102402933287
75039,11.198102402933287
75040,11.198102402933287
75041,11.198102402933287
75042,11.198102402933287
75043,11.198102402933287
75044,11.198102402933287
75045,11.198102402933287
75046,11.198102402933287
75047,11.198102402933287
75048,11.198102402933287
75049,11.198102402933287
75050,11.198102402933287
75051,11.198102402933287
75052,11.198102402933287
75053,11.198102402933287
75054,11.198102402933287
75055,11.198102402933287
75056,11.198102402933287
75057,11.198102402933287
75058,11.198102402933287
75059,11.198102402933287
75060,11.198102402933287
75061,11.198102402933287
75062,11.198102402933287
75063,11.198102402933287
75064,11.198102402933287
75065,11.198102402933287
75066,11.198102402933287
75067,11.198102402933287
75068,11.198102402933287
75069,11.198102402933287
75070,11.198102402933287
75071,11.198102402933287
75072,11.198102402933287
75073,11.198102402933287
75074,11.198102402933287
75075,11.198102402933287
75076,11.198102402933287
75077,11.198102402933287
75078,11.198102402933287
75079,11.198102402933287
75080,11.198102402933287
75081,11.198102402933287
75082,11.198102402933287
75083,11.198102402933287
75084,11.198102402933287
75085,11.198102402933287
75086,11.198102402933287
75087,11.198102402933287
75088,11.198102402933287
75089,11.198102402933287
75090,11.198102402933287
75091,11.198102402933287
75092,11.198102402933287
75093,11.198102402933287
75094,11.198102402933287
75095,11.198102402933287
75096,11.198102402933287
75097,11.198102402933287
75098,11.198102402933287
75099,11.198102402933287
75100,11.198102402933287
75101,11.198102402933287
75102,11.198102402933287
75103,11.198102402933287
75104,11.198102402933287
75105,11.198102402933287
75106,11.198102402933287
75107,11.198102402933287
75108,11.198102402933287
75109,11.198102402933287
75110,11.198102402933287
75111,11.198102402933287
75112,11.198102402933287
75113,11.198102402933287
75114,11.198102402933287
75115,11.198102402933287
75116,11.198102402933287
75117,11.198102402933287
75118,11.198102402933287
75119,11.198102402933287
75120,11.198102402933287
75121,11.198102402933287
75122,11.198102402933287
75123,11.198102402933287
75124,11.198102402933287
75125,11.198102402933287
75126,11.198102402933287
75127,11.198102402933287
75128,11.198102402933287
75129,11.198102402933287
75130,11.198102402933287
75131,11.198102402933287
75132,11.198102402933287
75133,11.198102402933287
75134,11.198102402933287
75135,11.198102402933287
75136,11.198102402933287
75137,11.198102402933287
75138,11.198102402933287
75139,11.198102402933287
75140,11.198102402933287
75141,11.198102402933287
75142,11.198102402933287
75143,11.198102402933287
75144,11.198102402933287
75145,11.198102402933287
75146,11.198102402933287
75147,11.198102402933287
75148,11.198102402933287
75149,11.198102402933287
75150,11.198102402933287
75151,11.198102402933287
75152,11.198102402933287
75153,11.198102402933287
75154,11.198102402933287
75155,11.198102402933287
75156,11.198102402933287
75157,11.198102402933287
75158,11.198102402933287
75159,11.198102402933287
75160,11.198102402933287
75161,11.198102402933287
75162,11.198102402933287
75163,11.198102402933287
75164,11.198102402933287
75165,11.198102402933287
75166,11.198102402933287
75167,11.198102402933287
75168,11.198102402933287
75169,11.198102402933287
75170,11.198102402933287
75171,11.198102402933287
75172,11.198102402933287
75173,11.198102402933287
75174,11.198102402933287
75175,11.198102402933287
75176,11.198102402933287
75177,11.198102402933287
75178,11.198102402933287
75179,11.198102402933287
75180,11.198102402933287
75181,11.198102402933287
75182,11.198102402933287
75183,11.198102402933287
75184,11.198102402933287
75185,11.198102402933287
75186,11.198102402933287
75187,11.198102402933287
75188,11.198102402933287
75189,11.198102402933287
75190,11.198102402933287
75191,11.198102402933287
75192,11.198102402933287
75193,11.198102402933287
75194,11.198102402933287
75195,11.198102402933287
75196,11.198102402933287
75197,11.198102402933287
75198,11.198102402933287
75199,11.198102402933287
75200,11.198102402933287
75201,11.198102402933287
75202,11.198102402933287
75203,11.198102402933287
75204,11.198102402933287
75205,11.198102402933287
75206,11.198102402933287
75207,11.198102402933287
75208,11.198102402933287
75209,11.198102402933287
75210,11.198102402933287
75211,11.198102402933287
75212,11.198102402933287
75213,11.198102402933287
75214,11.198102402933287
75215,11.198102402933287
75216,11.198102402933287
75217,11.198102402933287
75218,11.198102402933287
75219,11.198102402933287
75220,11.198102402933287
75221,11.198102402933287
75222,11.198102402933287
75223,11.198102402933287
75224,11.198102402933287
75225,11.198102402933287
75226,11.198102402933287
75227,11.198102402933287
75228,11.198102402933287
75229,11.198102402933287
75230,11.198102402933287
75231,11.198102402933287
75232,11.198102402933287
75233,11.198102402933287
75234,11.198102402933287
75235,11.198102402933287
75236,11.198102402933287
75237,11.198102402933287
75238,11.198102402933287
75239,11.198102402933287
75240,11.198102402933287
75241,11.198102402933287
75242,11.198102402933287
75243,11.198102402933287
75244,11.198102402933287
75245,11.198102402933287
75246,11.198102402933287
75247,11.198102402933287
75248,11.198102402933287
75249,11.198102402933287
75250,11.198102402933287
75251,11.198102402933287
75252,11.198102402933287
75253,11.198102402933287
75254,11.198102402933287
75255,11.198102402933287
75256,11.198102402933287
75257,11.198102402933287
75258,11.198102402933287
75259,11.198102402933287
75260,11.198102402933287
75261,11.198102402933287
75262,11.198102402933287
75263,11.198102402933287
75264,11.198102402933287
75265,11.198102402933287
75266,11.198102402933287
75267,11.198102402933287
75268,11.198102402933287
75269,11.198102402933287
75270,11.198102402933287
75271,11.198102402933287
75272,11.198102402933287
75273,11.198102402933287
75274,11.198102402933287
75275,11.198102402933287
75276,11.198102402933287
75277,11.198102402933287
75278,11.198102402933287
75279,11.198102402933287
75280,11.198102402933287
75281,11.198102402933287
75282,11.198102402933287
75283,11.198102402933287
75284,11.198102402933287
75285,11.198102402933287
75286,11.198102402933287
75287,11.198102402933287
75288,11.198102402933287
75289,11.198102402933287
75290,11.198102402933287
75291,11.198102402933287
75292,11.198102402933287
75293,11.198102402933287
75294,11.198102402933287
75295,11.198102402933287
75296,11.198102402933287
75297,11.198102402933287
75298,11.198102402933287
75299,11.198102402933287
75300,11.198102402933287
75301,11.198102402933287
75302,11.198102402933287
75303,11.198102402933287
75304,11.198102402933287
75305,11.198102402933287
75306,11.198102402933287
75307,11.198102402933287
75308,11.198102402933287
75309,11.198102402933287
75310,11.198102402933287
75311,11.198102402933287
75312,11.198102402933287
75313,11.198102402933287
75314,11.198102402933287
75315,11.198102402933287
75316,11.198102402933287
75317,11.198102402933287
75318,11.198102402933287
75319,11.198102402933287
75320,11.198102402933287
75321,11.198102402933287
