id,yield
15569,4275.436769055572
15570,5292.072569560543
15571,5190.435131010306
15572,4153.536215881377
15573,5869.407743560172
15574,6220.802539525053
15575,6493.527930257457
15576,4389.082308234128
15577,5937.012132288076
15578,6598.74762334396
15579,3223.570028445406
15580,7692.431165306018
15581,7377.892047166205
15582,6690.964173887815
15583,3068.997427353391
15584,5409.537151254656
15585,4161.627005367796
15586,6296.462408863595
15587,7972.906436363364
15588,6461.054968742609
15589,5747.544538384861
15590,5105.262536880379
15591,5976.487334215521
15592,7895.213365515524
15593,7257.630774410649
15594,6870.476589692671
15595,4436.887662836534
15596,4761.992658313287
15597,5095.979885154143
15598,5314.283171830284
15599,5610.919888425967
15600,5581.9276162804035
15601,6163.6488555992255
15602,7695.601979779685
15603,5043.703405553781
15604,7361.341665132157
15605,6436.1952418529245
15606,7596.206957772214
15607,5821.029303626646
15608,6839.674609579586
15609,7353.5896873395195
15610,6532.255696716167
15611,4705.013549188216
15612,5157.65789181925
15613,6472.064809990388
15614,4587.374823905371
15615,6288.958149811232
15616,6125.7880576257385
15617,5410.439427429393
15618,6549.186457394213
15619,6851.532778845101
15620,5003.67702246259
15621,4338.31945607317
15622,4238.814854163313
15623,5468.392109837986
15624,5272.021075570234
15625,4182.825181310862
15626,7469.440626547048
15627,5536.699511057979
15628,5778.485320229094
15629,5920.272362895146
15630,5258.817066500194
15631,5785.597354484772
15632,5983.20444369628
15633,4999.957042436865
15634,7078.346210985508
15635,5310.897704704472
15636,7530.68051306172
15637,5749.313837925298
15638,5696.8612924376175
15639,4221.546106027639
15640,5592.7904242394825
15641,7127.131649627644
15642,6635.858682393136
15643,4576.795560080594
15644,6178.278733055168
15645,5525.982053784233
15646,5637.046774375329
15647,7980.082601610309
15648,5755.633788974302
15649,6800.393564610326
15650,8017.741468616028
15651,5564.140317217835
15652,8083.950849151377
15653,4985.967681613876
15654,6835.591151641616
15655,4953.157178981685
15656,7192.844077938715
15657,5369.706222385522
15658,6773.097062105985
15659,7228.395540197827
15660,7756.898650686489
15661,7456.074668140032
15662,6834.190884215413
15663,7373.865277043737
15664,4354.647443485601
15665,4392.015096974099
15666,4748.5545264507045
15667,6685.512188986329
15668,7414.1236177470155
15669,5110.362818103326
15670,6599.09495896521
15671,5791.997858039151
15672,5405.41582935949
15673,6968.5406224666785
15674,6258.106674724736
15675,4712.373084177088
15676,5545.852315747095
15677,5322.146959522221
15678,7519.851476934133
15679,6398.344877448331
15680,4839.894813581943
15681,7358.1426410666845
15682,6224.239493709008
15683,5666.273475334427
15684,6643.725361994702
15685,6841.303013641826
15686,7844.589278628826
15687,5628.759068551337
15688,7367.3032909055855
15689,7343.318150662386
15690,6787.44879403181
15691,6251.529722012758
15692,5159.413451330629
15693,6728.951218081179
15694,6685.41520594432
15695,6253.443745788945
15696,7250.910718562596
15697,5354.279524128708
15698,7266.582198641602
15699,5550.004325984835
15700,7363.131360805392
15701,4138.565921306023
15702,4734.2467461613705
15703,3155.2317750411958
15704,4510.3459504209095
15705,6072.6119689930865
15706,6598.395137601979
15707,6068.426831539663
15708,6292.033423632785
15709,7081.0770642388825
15710,6739.159369631454
15711,6406.395822616129
15712,7129.0199821661845
15713,5598.315268071562
15714,4633.592048984566
15715,5562.008991740919
15716,6472.361677340344
15717,5068.243533539076
15718,5462.679530160641
15719,6161.642653044527
15720,5752.850918977383
15721,5483.984058058282
15722,6847.274120877906
15723,6365.420014310409
15724,5126.329955833492
15725,5498.771899120762
15726,6900.632406853415
15727,6983.498917725187
15728,5070.7304522654
15729,5572.990136319817
15730,4847.626628549629
15731,5204.08455575699
15732,7526.654379290136
15733,6548.991811503938
15734,7385.002467256472
15735,5273.688224789339
15736,6677.595101589187
15737,6797.718414459091
15738,3432.4929696873132
15739,3924.4775002220667
15740,7285.080952274997
15741,5595.205167253824
15742,6077.673241139338
15743,4583.150424528814
15744,6929.209638309918
15745,7764.167273113995
15746,6380.245511453297
15747,5406.627051354057
15748,7240.408610105407
15749,5619.641032275564
15750,6114.4319219332565
15751,5456.442933710723
15752,5850.020883506869
15753,6535.337104521437
15754,6183.193388338288
15755,5834.689107523309
15756,6807.354579713963
15757,5507.541909032065
15758,5554.0695629184365
15759,5614.304469939611
15760,5739.333229899734
15761,5178.661781445287
15762,3323.963339660234
15763,5804.5259361306325
15764,7943.359450881333
15765,7257.855709957243
15766,8310.89632569143
15767,5959.5895787466625
15768,5466.935960818348
15769,4574.637057808072
15770,4264.541025565695
15771,5378.732462815413
15772,5776.593846738252
15773,6563.616328912633
15774,3739.3788828756155
15775,6520.547043327097
15776,5853.498344448752
15777,7707.448021950469
15778,6058.484310163588
15779,7722.888649939953
15780,6199.830612552241
15781,6472.199722482328
15782,6830.547276015173
15783,7973.135428935156
15784,7759.386132449398
15785,7867.229334665966
15786,6561.142381517113
15787,6697.291957543772
15788,4538.741357566955
15789,4908.79952245703
15790,5524.310270158418
15791,6730.715518401794
15792,6717.009665055821
15793,6339.638687606731
15794,6697.441731900142
15795,6032.258693015451
15796,7875.069828420279
15797,6511.765009868607
15798,4697.838188895086
15799,6500.936469069688
15800,6653.654247651357
15801,5510.816845812023
15802,4927.225726893203
15803,5879.552359256914
15804,7255.767608809916
15805,6338.913999699982
15806,7538.847780504757
15807,5150.821859383275
15808,4719.929483500971
15809,7716.174191725902
15810,5969.979095793066
15811,7834.030754690913
15812,5836.210438257116
15813,5149.580425953666
15814,6178.470288064278
15815,7430.555696260884
15816,6735.332124474368
15817,3978.330443631043
15818,7173.935802474968
15819,7208.2255597486865
15820,5003.966578318392
15821,7264.787919522265
15822,6024.276129811465
15823,6140.062869301225
15824,5720.401350319905
15825,7196.054444301715
15826,6154.3659730137115
15827,5987.4570915725235
15828,4744.642640629792
15829,4572.637011609049
15830,3697.088569857482
15831,7173.713849126354
15832,4436.946106543044
15833,4675.466226787557
15834,6348.343878173505
15835,7315.874670061146
15836,7177.4469766945895
15837,3548.378291221981
15838,7755.710600034159
15839,4837.553755632868
15840,8052.912883434736
15841,4005.970302788074
15842,6626.524004263983
15843,5864.510808354269
15844,5801.304294827498
15845,5380.713540063877
15846,7097.276366832053
15847,7770.81821495421
15848,5647.010668288984
15849,5087.141834481776
15850,7074.17657936419
15851,7229.813448384792
15852,8063.740048136038
15853,7404.392797534894
15854,5204.107389077667
15855,3952.8050978499764
15856,4224.667708151952
15857,5864.463858425027
15858,5701.103903410067
15859,5115.967196080154
15860,8253.721135231644
15861,5972.859214801688
15862,6310.686346860058
15863,7650.256827874535
15864,5545.651638594739
15865,7257.516467514879
15866,6959.236299482373
15867,5732.27494697784
15868,7703.829225780701
15869,4965.706017200759
15870,7801.801973706186
15871,5766.578472003379
15872,7491.704681168388
15873,8201.892334880926
15874,8122.567367397078
15875,7717.637601922004
15876,6218.107599610174
15877,6414.568709426355
15878,8017.716378544294
15879,7419.720349541228
15880,7944.829931837951
15881,4818.4862483769675
15882,7324.280334583638
15883,6465.792340903479
15884,6534.980944800199
15885,5326.678076423534
15886,5052.732216199043
15887,6703.557198384146
15888,4502.434533975162
15889,6785.442107557199
15890,6045.857330929178
15891,6032.650576123673
15892,4611.194233578612
15893,5875.735988231165
15894,5236.172989509117
15895,5766.284579470132
15896,6527.717269380069
15897,6473.374261460327
15898,5147.219913694224
15899,7338.399711884503
15900,5673.041245510804
15901,6658.668518207696
15902,5226.647002021762
15903,6085.842173688159
15904,5497.308282481572
15905,8168.73165647042
15906,7219.9136208713635
15907,7210.640746351658
15908,5702.298133102207
15909,5600.388909870145
15910,5887.317493281984
15911,6486.3575810289885
15912,6942.924786285919
15913,7117.993152660013
15914,5541.653338092919
15915,6214.483635701478
15916,5195.9584363101685
15917,5483.087725223465
15918,4428.210305240986
15919,7360.569978618372
15920,5791.641216743615
15921,5758.188463742109
15922,7409.104698004037
15923,4874.927436419469
15924,5390.142202568894
15925,7371.416550326188
15926,6557.866837262646
15927,3718.284951625764
15928,5392.457093155209
15929,6463.2537722683055
15930,7064.889590301952
15931,6757.894561716045
15932,4311.48946950179
15933,4677.495582701701
15934,6108.4941757022525
15935,5970.8315202463045
15936,4340.985144148668
15937,6646.516995182586
15938,6696.31991730327
15939,6957.064734689041
15940,5864.066145382322
15941,6656.05790455026
15942,7906.324116552591
15943,7851.691862773417
15944,5108.5770551658625
15945,5472.567953722709
15946,6062.826719429652
15947,4278.806867084926
15948,4805.741034235418
15949,2937.754482312035
15950,8199.25497874947
15951,5768.309455454305
15952,6050.550960691839
15953,5121.9983230002745
15954,7063.008751111468
15955,6222.6894040523475
15956,5833.739941974073
15957,6541.8716474952
15958,6647.82476936745
15959,6287.56352457242
15960,6549.325993945889
15961,5336.643625699031
15962,5052.934813917794
15963,7249.053788365569
15964,5875.911234232064
15965,6165.654280952075
15966,2948.9261063852437
15967,5926.863846687766
15968,5991.876619492102
15969,4400.855536839282
15970,6513.045608518751
15971,5741.157791382226
15972,6260.243581275761
15973,6277.404809223859
15974,6532.63629023305
15975,8206.308852445836
15976,6584.869897163871
15977,7962.373427871167
15978,7873.850135752737
15979,7441.594482984887
15980,7224.514628436383
15981,5151.802353258849
15982,6777.208466869581
15983,7241.892836627551
15984,6890.481553061571
15985,4558.062656497248
15986,6288.497194717149
15987,3816.0238972964
15988,6011.292801426019
15989,6697.29264427179
15990,5571.479994427401
15991,6874.561136674415
15992,4388.282859107413
15993,5349.098140215695
15994,5763.632479328601
15995,5531.686423219887
15996,7290.218381499603
15997,5361.844107263388
15998,6628.144135979852
15999,6367.413261107451
16000,8030.771221765519
16001,6761.100890006875
16002,3985.9637220178365
16003,6157.02095542923
16004,5534.434082283619
16005,7241.572269949821
16006,7277.000183232056
16007,4014.742733830585
16008,5433.728534447696
16009,3720.174439669831
16010,3208.82147903025
16011,6328.634237851322
16012,7419.72607944343
16013,7617.427792201452
16014,5842.088674548073
16015,6423.417409289038
16016,5184.301575283365
16017,6014.507289965556
16018,6839.251754566222
16019,7429.429014535068
16020,5920.5018973294345
16021,7573.9779327779925
16022,6235.182967114735
16023,5296.486347847318
16024,6877.539559345566
16025,4566.312450541243
16026,6252.1761169911615
16027,5498.820836850064
16028,7589.352258630479
16029,6314.240916202445
16030,3148.63665178874
16031,5932.602706890712
16032,6228.01670588456
16033,6523.397987704156
16034,5042.290264684574
16035,7271.599945852011
16036,6556.306605877224
16037,4380.95830863153
16038,5466.525913044335
16039,2754.0382519038485
16040,5129.218639063894
16041,6798.857393940532
16042,6572.256154880721
16043,6727.566199016701
16044,4555.485790515897
16045,4436.143385650144
16046,6115.771518333462
16047,3962.078762537647
16048,4269.556313294781
16049,7999.002828847351
16050,5964.561738822544
16051,7011.465447717186
16052,5960.741657650272
16053,4203.720328978008
16054,5255.549540893963
16055,7239.688228893065
16056,7879.098989673463
16057,2907.3183886039224
16058,5784.957526302216
16059,5517.605657492245
16060,7174.915146252755
16061,4116.11310798912
16062,7147.882742880006
16063,6047.548112041637
16064,6282.152619598607
16065,6131.30403688928
16066,6496.05144391738
16067,6895.667916249494
16068,5860.18080140799
16069,4233.518638726314
16070,5789.189438628154
16071,5073.731827885993
16072,7015.296063563191
16073,5210.606178932761
16074,5418.850073917829
16075,6591.9882391293295
16076,7534.280919237432
16077,7407.652681228625
16078,6498.258034601329
16079,6766.5057637613445
16080,6506.662348207088
16081,4681.763139789154
16082,6454.7535469785025
16083,3721.9149087898613
16084,6884.004694483363
16085,5340.628157892473
16086,7207.325572995724
16087,7078.716777632548
16088,7581.47443087562
16089,6012.487540792118
16090,7093.322530614856
16091,5433.625231322506
16092,6649.3101135231545
16093,4561.787129130227
16094,6129.0988547614825
16095,4899.262136240906
16096,4463.459809048231
16097,6540.624941792932
16098,7284.516106802072
16099,6154.113620347673
16100,7328.193686454864
16101,6614.355257516539
16102,7193.930499163847
16103,8036.2728103389745
16104,4559.633929881036
16105,4538.596151950618
16106,6424.309848365236
16107,4573.699819620992
16108,6858.3496676217255
16109,6114.403294799085
16110,3183.0738662768363
16111,3825.140523499428
16112,4726.408379577955
16113,7047.722294697344
16114,5788.293855479748
16115,7747.169464668628
16116,6772.166278283276
16117,5139.412945544131
16118,6490.618647988158
16119,6303.9279556445545
16120,4920.873722379745
16121,5483.15375748733
16122,5579.3348346846615
16123,4265.739795236592
16124,5571.146172051335
16125,7310.216253495215
16126,6870.287835384841
16127,7106.668986428791
16128,6484.591255485287
16129,7182.672257822612
16130,7943.626339249331
16131,6495.654880860613
16132,6820.813042765536
16133,6316.380424922951
16134,4154.3801049981075
16135,4216.870643279138
16136,4558.4298792253685
16137,7744.640062704992
16138,2676.7668632221066
16139,7209.089756892603
16140,7927.8169878315175
16141,5520.530840700071
16142,4383.820359407442
16143,7334.863203978748
16144,7105.962986535368
16145,6730.277781975486
16146,3572.010444808925
16147,6064.696787236016
16148,6992.305730207111
16149,6847.174035643458
16150,5093.101934513048
16151,5756.965935121176
16152,7623.634241025292
16153,3762.954716288814
16154,4275.948342060359
16155,6093.055752947457
16156,4704.883133764612
16157,5719.2777129060405
16158,6513.855312652342
16159,5374.294005290415
16160,5507.072240025442
16161,7207.575794124859
16162,7142.679490862095
16163,3899.3232861662946
16164,4602.169255691796
16165,7270.483315317698
16166,6993.552449087375
16167,4792.344827157191
16168,4258.33958874001
16169,4215.491532792743
16170,6071.905623805174
16171,6119.6129796627865
16172,8205.387086257411
16173,6566.064536434392
16174,8094.992586931028
16175,6063.744637764936
16176,6164.142278751782
16177,6750.244483740238
16178,4715.332430925144
16179,5681.243756946241
16180,6919.5887564180175
16181,6832.469950240861
16182,5376.886249117525
16183,5957.472670725072
16184,5970.74905788408
16185,5519.226657236171
16186,4367.656862957487
16187,5859.498739473179
16188,7135.7852146264695
16189,6084.080821170194
16190,7455.745714966477
16191,6623.584321534103
16192,5773.930229530745
16193,6138.469068307398
16194,8301.874844224527
16195,7535.939006327211
16196,7501.083979426288
16197,6875.487475404187
16198,5371.680944173528
16199,5612.371534415797
16200,5647.5553637032335
16201,6814.677219153097
16202,6084.661790403505
16203,5953.420458076425
16204,4147.046892649141
16205,5667.40099243488
16206,5552.822426214365
16207,5119.082965007492
16208,6040.225147868374
16209,7873.593106379652
16210,7830.969743128786
16211,4848.138342207653
16212,4670.776532956974
16213,4992.9115620704515
16214,3822.348452649576
16215,6580.802628711921
16216,6781.802619386222
16217,4448.656644278968
16218,7435.303705146856
16219,3983.859358825957
16220,6485.2608971464815
16221,8435.064587047451
16222,6104.750724462394
16223,6151.937663784557
16224,5304.4829194038375
16225,5635.29434956733
16226,5862.213613966917
16227,7736.026304105298
16228,7493.048888251134
16229,7062.9765877677055
16230,7295.223292459381
16231,5826.342611074202
16232,3137.7391588432633
16233,4215.345018855038
16234,6882.419542590443
16235,6229.8146447156705
16236,5962.735866209032
16237,7284.011580961576
16238,6364.20956608542
16239,6006.769159238286
16240,5611.939117825076
16241,3786.00821539399
16242,7289.178551109982
16243,3585.7436729584715
16244,7111.265731839911
16245,7201.053456731133
16246,5695.719961395393
16247,7390.650997993705
16248,7613.707275827686
16249,7445.840233603845
16250,5788.968297693906
16251,6257.4809894090895
16252,4561.593962137584
16253,8244.070419604575
16254,5444.499302542848
16255,6794.590490644798
16256,7744.269750426804
16257,7576.517393846998
16258,4873.959694032085
16259,6987.8022617566285
16260,4071.0017824840706
16261,3541.140790561157
16262,6696.623903460546
16263,6998.3869726142875
16264,6056.84745563148
16265,8087.073001514997
16266,5902.391545109474
16267,5552.842701752932
16268,5443.274185541226
16269,6333.931414437636
16270,6154.857321332648
16271,6198.6922011556235
16272,4956.715413611005
16273,5853.94148084268
16274,4589.332081824036
16275,6657.695417578084
16276,6714.064207893194
16277,7096.185700377474
16278,7295.7446092094215
16279,6072.470130427079
16280,5733.863594676447
16281,4384.664512140649
16282,6391.891278981605
16283,7154.57629665001
16284,6584.556604508565
16285,5750.703749359505
16286,5125.562771798126
16287,5462.329261090059
16288,5066.598137262209
16289,6147.923706440268
16290,8055.748970641115
16291,4235.28096950514
16292,4347.346786341834
16293,4443.916390813154
16294,8109.206558621632
16295,5880.050929287571
16296,3978.6843770303167
16297,4043.521488613195
16298,7317.190898439124
16299,4815.694092447749
16300,6530.892851636026
16301,7357.916062017117
16302,4109.3175621712635
16303,5149.734978181441
16304,4618.492561380941
16305,5780.688430164548
16306,6559.910760144027
16307,7840.97327118257
16308,5163.983523114029
16309,7560.475784882446
16310,3555.2079852596444
16311,4181.043388596994
16312,6231.741509690567
16313,7143.417585751831
16314,6778.006042661789
16315,4476.461384144806
16316,4032.663588021752
16317,8691.206107465701
16318,5739.659503522976
16319,5760.778090303528
16320,5005.114275627018
16321,5358.6875445490205
16322,5136.717765651816
16323,6701.987967096039
16324,7614.198154638617
16325,4077.12314241679
16326,8163.131131575814
16327,5892.391367089242
16328,6218.212084746871
16329,4321.373610955145
16330,4288.617329164379
16331,5778.212159097325
16332,7196.448389562928
16333,4702.447935874814
16334,6079.720594776225
16335,6074.853975472949
16336,6851.055603649038
16337,4367.84564658082
16338,6093.069353977475
16339,6231.358105087901
16340,5766.007558064576
16341,6668.499777967323
16342,7516.960109232331
16343,5667.667807042664
16344,7782.829770104435
16345,6240.332560420522
16346,4372.813163457803
16347,7189.506144200214
16348,5424.155285260169
16349,6080.102611894937
16350,6322.202039216729
16351,7367.915107057899
16352,4078.0848955079928
16353,7366.028454114624
16354,6005.873870342593
16355,4617.94314295653
16356,5950.033615757343
16357,5536.543062489608
16358,5592.389106600867
16359,7381.903240924606
16360,6046.221456713556
16361,5949.399137002491
16362,6428.891560232592
16363,5420.817374567814
16364,7698.36161381368
16365,4348.736815863264
16366,6733.8633338230775
16367,6228.091143898091
16368,5245.124368972853
16369,7824.49389308619
16370,7687.03026820414
16371,6584.511246632289
16372,5872.72405752792
16373,7089.800002705939
16374,5787.153524574068
16375,3339.1407109677484
16376,4048.4453208778477
16377,5651.467158774402
16378,7519.475730104833
16379,4961.387206846181
16380,3798.69023117075
16381,5602.9460033999685
16382,7653.09594050305
16383,5482.759194596822
16384,4933.924981532877
16385,6664.340437114342
16386,8213.068390323442
16387,3535.5989709667124
16388,6230.639082142975
16389,5018.553528207379
16390,5393.214932043274
16391,6275.527525388623
16392,4710.7152292784085
16393,7791.618228364956
16394,5794.4043411711045
16395,6888.556484885806
16396,6298.707566443039
16397,5322.191624548382
16398,4939.21919959794
16399,5336.664408347879
16400,5709.430339679067
16401,7393.987582348947
16402,3780.4182529292866
16403,6203.735487260518
16404,6779.611527654384
16405,5280.87650342406
16406,5356.260545421619
16407,5768.2671947934705
16408,6531.5886790069
16409,7172.0231672879345
16410,5123.640425817547
16411,6134.983895872203
16412,4005.9177737899827
16413,7539.727359624271
16414,4393.529026426918
16415,6017.096509760917
16416,6179.863786620759
16417,7712.03115050415
16418,7276.706757522044
16419,2585.012926390832
16420,6051.756388052743
16421,5006.207507069657
16422,4835.105090902693
16423,7668.8061232302725
16424,4536.38507372526
16425,5546.385203212396
16426,4554.535590935038
16427,6963.52006923671
16428,7360.38623041602
16429,6091.901368957792
16430,5395.586049273708
16431,6444.559787880856
16432,6848.407114551321
16433,7174.563415664501
16434,5602.1924334410805
16435,7113.4330562647465
16436,4631.4813885343265
16437,8171.104598455318
16438,7406.564780666946
16439,5803.7094842882425
16440,7272.745580872002
16441,3899.0789525331484
16442,3520.5832797487074
16443,7675.403172045263
16444,3883.502778398185
16445,7503.595646511799
16446,6855.732929257652
16447,4741.654880624386
16448,6991.8911542455435
16449,7159.152112914603
16450,6203.116980891526
16451,4330.0630709112775
16452,5175.574675890482
16453,6180.947312050015
16454,4239.873239209215
16455,6061.242580324613
16456,4046.6946206879193
16457,8117.012079417174
16458,6356.308441270514
16459,7050.505143748669
16460,5037.960005344976
16461,4041.7830348453112
16462,4440.426245295169
16463,5084.667248388394
16464,6246.077960415283
16465,6847.186791083156
16466,7534.129591179896
16467,5637.575159435282
16468,6092.86433122851
16469,4253.524858159028
16470,4849.026067106444
16471,6501.720878499901
16472,3957.179592212012
16473,7501.776409648644
16474,8024.634533251741
16475,7922.521774335372
16476,4219.721178164011
16477,7085.400076621777
16478,6225.872742012118
16479,6284.719254030839
16480,3536.471436768999
16481,4397.074947684427
16482,6564.715805206578
16483,5347.217497928308
16484,7428.8946629206175
16485,7356.057421116645
16486,5401.780820185681
16487,3761.1685322829876
16488,7287.3104445278295
16489,4510.484005296466
16490,7096.0688931101495
16491,4894.235401871624
16492,6868.342385510586
16493,5977.483437237437
16494,5225.284243571025
16495,5653.1534875305715
16496,6633.462424082306
16497,6560.365135359091
16498,5061.412440552189
16499,6343.997529168291
16500,6090.691401631098
16501,7539.077076072548
16502,6059.720672058484
16503,4125.891172465688
16504,5735.643967318473
16505,6962.210967108954
16506,7134.382400254066
16507,4866.99302070337
16508,6398.5592185101195
16509,3749.7057537390847
16510,3822.104330296872
16511,4444.018558831869
16512,7006.581118727523
16513,6295.714840530427
16514,5812.621769058799
16515,6061.290906065372
16516,7410.3718509473565
16517,6085.144524292744
16518,6832.4168920439315
16519,6413.813169718829
16520,7078.137537267998
16521,7218.806327670829
16522,5594.62236596675
16523,6366.92410335474
16524,6634.602889038033
16525,6204.810297738449
16526,6034.2069074475085
16527,4037.1424383856893
16528,5545.858005596933
16529,5624.554198213855
16530,8069.305257902415
16531,7830.683222021031
16532,2015.8418747158885
16533,5776.3128083567435
16534,7330.552666817404
16535,5899.857157240088
16536,5910.0179438676605
16537,7349.7219908030165
16538,6133.3234408723665
16539,5110.97009647012
16540,2959.7170246496944
16541,5369.671824021723
16542,4071.044746128631
16543,6050.884125492386
16544,5686.2388607279745
16545,7383.726827247203
