id,yield
15492,4969.151570328367
15493,7295.526697113684
15494,6403.727569982934
15495,7050.77478950017
15496,7059.5457337792695
15497,4768.815399075745
15498,6711.166845560072
15499,6622.577986094393
15500,7536.078722937456
15501,5660.157053313582
15502,7686.286514180287
15503,7426.609631069514
15504,6880.0278292152
15505,6208.035104709917
15506,4486.424645220911
15507,4547.298724445767
15508,6248.251658324783
15509,4008.251970145634
15510,5094.713073433706
15511,6095.136156416884
15512,5461.246992506991
15513,6721.502192723742
15514,8045.799837553877
15515,6890.196361459283
15516,5201.803276100987
15517,7971.037602680836
15518,7140.399836748649
15519,6996.395356406096
15520,5513.714276202706
15521,6582.483399362109
15522,6396.630596061962
15523,6631.06535796687
15524,7253.119138330179
15525,5136.580539795313
15526,5454.455478513232
15527,4562.854363998993
15528,4096.431458730261
15529,7492.84187494815
15530,6514.984524258149
15531,6860.99136957959
15532,7227.421859773112
15533,4899.142098473216
15534,8041.267359182406
15535,4058.0235225715824
15536,6535.211103239602
15537,5531.337572786034
15538,6673.643628722799
15539,7451.133425043062
15540,6129.102483794657
15541,6488.802793351557
15542,7124.251228312983
15543,7145.13578749446
15544,4697.842426195419
15545,4899.144369960096
15546,7735.890402049679
15547,5526.636213703715
15548,6175.67204811178
15549,7044.324100469874
15550,6550.851034808613
15551,7289.760056194451
15552,6394.179971520901
15553,4396.899182238275
15554,5522.4505510828985
15555,6148.888299965146
15556,6786.3214253792585
15557,7075.71596752114
15558,4167.119261845793
15559,5758.967915357854
15560,7922.649137252551
15561,5508.859083416698
15562,7520.975993867305
15563,6590.161590242499
15564,4270.232670518402
15565,6513.5942741439285
15566,6808.694939346892
15567,6525.808134596897
15568,3289.897734603202
15569,4252.763351255208
15570,5345.659524419433
15571,5210.685579932179
15572,4103.538905589428
15573,5860.6342032467455
15574,6174.722537558141
15575,6529.161702273742
15576,4211.469707762678
15577,5832.302966430479
15578,6639.507523972032
15579,3219.7738605095146
15580,7765.416078597344
15581,7303.26542459622
15582,6666.118159400071
15583,3028.652746763074
15584,5404.662287866541
15585,4220.79807328725
15586,6280.06543858647
15587,7909.820155746835
15588,6369.181230632861
15589,5775.338110630431
15590,5098.9232302361015
15591,6174.95485316372
15592,8044.5108405641095
15593,7239.811262501334
15594,7063.405888428644
15595,4465.259032764892
15596,4543.665663703401
15597,5136.243908781271
15598,5367.194434202627
15599,5771.485131722794
15600,5496.671985828281
15601,6111.107340725394
15602,7818.821179394486
15603,4857.084649465307
15604,7402.593637174749
15605,6571.619770252625
15606,7714.862011395528
15607,5898.284066660182
15608,6828.045321152829
15609,7275.335465005601
15610,6637.475812087187
15611,4824.539531313625
15612,5218.0889548504965
15613,6511.477645910803
15614,4503.650268776799
15615,6292.146643143976
15616,6133.352162259495
15617,5391.769405828149
15618,6522.123076750826
15619,6828.86638757947
15620,4977.789962134433
15621,4281.378400470417
15622,4189.798697616623
15623,5466.073667128476
15624,5251.757082364553
15625,4193.165583025669
15626,7455.0487232830155
15627,5632.19274957179
15628,5779.169437480128
15629,6057.880544001451
15630,5343.2398105871625
15631,5667.60678701704
15632,5945.262337612275
15633,4998.861980266884
15634,6984.303270256542
15635,5349.258488458034
15636,7659.680397845478
15637,5684.0379685550515
15638,5657.529668109459
15639,4229.17751885066
15640,5485.928224539651
15641,7041.107102335424
15642,6562.235204715254
15643,4505.354060664957
15644,6179.213687395394
15645,5531.791125311904
15646,5581.268343399992
15647,7928.579513505438
15648,5636.253274283505
15649,6843.02204958899
15650,7971.221409815272
15651,5630.815779971543
15652,8064.647277889304
15653,5087.884555117716
15654,6916.96296489678
15655,4757.158095045051
15656,7262.429019782221
15657,5531.213601483548
15658,6701.81111426583
15659,7151.442981653885
15660,7710.832025785838
15661,7474.131574220515
15662,6963.747865872878
15663,7300.466544061624
15664,4312.365955101709
15665,4225.349776068932
15666,4850.359080405189
15667,6671.485049873173
15668,7307.319534054234
15669,5165.394302792271
15670,6641.039001775707
15671,5787.761545357449
15672,5498.785917374606
15673,6863.477830435228
15674,6256.600519364831
15675,4726.76295053891
15676,5502.701451686336
15677,5476.341969583414
15678,7538.30019410309
15679,6325.5448605629645
15680,4735.503008270522
15681,7379.666436453208
15682,6406.313720341841
15683,5787.402428382735
15684,6516.051927133687
15685,7060.742422102552
15686,7780.541112670065
15687,5600.475725007533
15688,7327.293828743448
15689,7357.668078280865
15690,6823.037061323024
15691,6324.605519057108
15692,5237.7975103227
15693,6585.055380558094
15694,6583.030069174314
15695,6198.506472585456
15696,7371.113915869291
15697,5346.779697688948
15698,7331.458218192567
15699,5620.498464941384
15700,7282.18805420454
15701,4078.0498133008205
15702,4721.730387611732
15703,3060.4174303487225
15704,4525.652298780351
15705,6165.089786873308
15706,6754.487776453454
15707,6066.814154234418
15708,6287.524313506516
15709,6986.338583643244
15710,6722.292824606011
15711,6355.089977842921
15712,7280.092530393424
15713,5615.572079220082
15714,4478.264365659189
15715,5624.737910608753
15716,6500.204644103107
15717,5198.026954578172
15718,5459.281179071403
15719,6159.932476748731
15720,5750.2394839252565
15721,5582.704168154334
15722,6896.737885456512
15723,6509.627713477995
15724,5132.597302820955
15725,5458.484686685122
15726,6738.7519223224435
15727,6929.647127913878
15728,4967.923947889057
15729,5532.192329528366
15730,4843.591844126413
15731,5103.936803041501
15732,7582.10535541284
15733,6567.255416172938
15734,7412.381641776524
15735,5200.214228129302
15736,6836.96950898397
15737,6780.979491133514
15738,3469.7805365519907
15739,3954.6559371573408
15740,7173.646612558914
15741,5684.032398584086
15742,5970.746089436291
15743,4430.604379957027
15744,6924.2224426232015
15745,7773.912979056695
15746,6385.807723881565
15747,5528.583482240749
15748,7327.84726483317
15749,5779.577951717599
15750,6111.909610741482
15751,5448.379093555252
15752,5776.238934315312
15753,6591.856209050563
15754,6097.027104230649
15755,5950.391364516257
15756,6817.503311988771
15757,5651.042288033587
15758,5660.405438730047
15759,5591.0253725183065
15760,5835.772080906874
15761,5304.885401346326
15762,3247.253162050547
15763,5718.692531177558
15764,8072.051620319119
15765,7231.5890199944715
15766,8330.095137845252
15767,5907.718258971487
15768,5454.504723583876
15769,4547.014787750577
15770,4359.596107038985
15771,5470.129306016344
15772,5639.163003105157
15773,6540.14650930449
15774,3757.284349894448
15775,6534.969415310359
15776,5843.707170921646
15777,7915.0046482668295
15778,6083.13153921818
15779,7729.185102193254
15780,6059.158077749729
15781,6405.371896683221
15782,6947.048639216174
15783,7956.1320151843465
15784,7632.988572490204
15785,8083.104910257098
15786,6592.978126220209
15787,6583.114261363167
15788,4535.488782316868
15789,4952.184769628092
15790,5524.563709701414
15791,6853.7588923759795
15792,6598.315826492007
15793,6328.838954024082
15794,6747.583065561277
15795,6037.085852959422
15796,7914.864955395511
15797,6390.028142676062
15798,4595.797103694407
15799,6446.909119451764
15800,6794.5901346036035
15801,5574.969848176338
15802,5023.013998534964
15803,5825.823229419037
15804,7537.98301335707
15805,6385.807723881565
15806,7422.444595555452
15807,5105.002720259597
15808,4727.996500997033
15809,7648.283758324794
15810,6004.087146649563
15811,7756.345213533192
15812,6028.796852943642
15813,5203.840119870648
15814,6011.885446439484
15815,7414.584366175723
15816,6713.447797220562
15817,4015.893939717558
15818,7115.554881645358
15819,7339.577722504383
15820,4882.98520636162
15821,7224.209173562042
15822,6034.613906830693
15823,6146.374011751138
15824,5737.781646532336
15825,7284.998495523609
15826,6030.993393855835
15827,5921.03602050553
15828,4830.6731042475785
15829,4483.740538735993
15830,3366.7029494699823
15831,7245.931761184621
15832,4415.3379436512005
15833,4587.382856989272
15834,6358.473959030274
15835,7395.43690535785
15836,7286.565661005657
15837,3514.4928584600275
15838,7681.671143856836
15839,4895.005092043474
15840,8188.698062393795
15841,3906.9124113506095
15842,6568.655954744864
15843,6039.950343688871
15844,5873.148051957708
15845,5523.612570644907
15846,7135.407586065088
15847,7639.71554649873
15848,5721.810257444504
15849,5073.790447435358
15850,6988.413894876223
15851,7230.902098713917
15852,8088.216346232708
15853,7303.714708402622
15854,5271.657250615148
15855,3931.9095976551494
15856,4255.591622361035
15857,5963.732623269812
15858,5833.418074109516
15859,5026.190337055035
15860,8237.362635488607
15861,6092.784463439662
15862,6269.867081863279
15863,7736.653438540203
15864,5611.321811028454
15865,7120.135836151885
15866,6942.289259173565
15867,5717.1395632708145
15868,7660.632073326989
15869,4899.82304718386
15870,7984.074602244684
15871,5811.697014749299
15872,7426.41063269444
15873,8187.031024553027
15874,8116.207331583813
15875,7631.192969310994
15876,6235.4360981008695
15877,6269.5983161175645
15878,8068.448078370354
15879,7335.918668001502
15880,7953.173070345625
15881,4687.124258328625
15882,7325.812770893413
15883,6397.628102478647
15884,6517.35763001032
15885,5326.828868924939
15886,4955.841556581032
15887,6674.072280001627
15888,4581.922917490224
15889,6701.790039798634
15890,5979.603153977283
15891,5865.875607937257
15892,4690.143218108338
15893,5901.768574494921
15894,5256.006510854269
15895,5780.457513992743
15896,6505.581911323382
15897,6439.030738930498
15898,5106.511733593701
15899,7283.202661521296
15900,5672.726616143035
15901,6604.496362043316
15902,5109.202086603248
15903,5999.718729318762
15904,5325.89557414212
15905,8149.277031256323
15906,7270.054380656852
15907,7196.807169708999
15908,5650.056799201317
15909,5490.946625165778
15910,5872.935369313348
15911,6452.895127816309
15912,6966.211542870167
15913,7189.3224453957755
15914,5675.331969152704
15915,6119.909222914933
15916,5283.336926558902
15917,5391.768496539809
15918,4505.579454112594
15919,7287.2446496153625
15920,5705.116259994593
15921,5669.94733708277
15922,7314.823754262948
15923,5007.590602072194
15924,5341.136207988568
15925,7316.439487227003
15926,6608.382259614398
15927,3675.350551849726
15928,5447.039374400877
15929,6361.87211695604
15930,7326.649146580737
15931,6869.491042466455
15932,4321.384304077355
15933,4728.515726487282
15934,6146.2335712363465
15935,5971.292967495096
15936,4075.8705047999265
15937,6752.227409432951
15938,6736.782098151688
15939,7045.682382478752
15940,5804.224425977449
15941,6528.019907350075
15942,7815.341153607622
15943,7918.669102248277
15944,4985.845089231835
15945,5451.876839022816
15946,6092.5863619488755
15947,4240.380982286518
15948,4867.119264232686
15949,2765.050174062336
15950,8160.17076410888
15951,5736.497566793865
15952,5998.810321245703
15953,5116.048495138715
15954,6976.093306730387
15955,6250.896635317773
15956,5852.089850438449
15957,6651.871561776919
15958,6628.717575657771
15959,6279.926539565161
15960,6667.576210879882
15961,5398.1205420035285
15962,5115.8529411054915
15963,7226.784342569867
15964,5851.602680288237
15965,6108.332866903967
15966,2946.82476740079
15967,6000.608105300393
15968,5888.2731306110545
15969,4383.020967550216
15970,6451.729768343266
15971,5616.287974178671
15972,6172.7471239150045
15973,6201.467906729206
15974,6628.9910983514765
15975,8201.573099675476
15976,6723.168047381479
15977,8053.80095451791
15978,7861.606609947959
15979,7420.364609485572
15980,7193.949845385362
15981,5042.369243313504
15982,6797.220746650912
15983,7328.634129782726
15984,6908.601636140174
15985,4562.816947054144
15986,6249.695315042742
15987,3616.664041016623
15988,5963.392204329258
15989,6825.275137862297
15990,5538.817187574659
15991,6959.480404670292
15992,4370.214114158632
15993,5162.10960615457
15994,5776.713319405343
15995,5559.552568080009
15996,7369.4865447647935
15997,5391.738927995048
15998,6662.306676607699
15999,6328.280140457535
16000,8075.288662528913
16001,6843.341671640962
16002,4059.9685576757306
16003,6243.853587191154
16004,5453.632071275761
16005,7188.889140510801
16006,7152.64089603785
16007,4059.0457651681536
16008,5478.646707274846
16009,3669.8087819952384
16010,3042.499913071548
16011,6375.655858630651
16012,7507.573763459663
16013,7594.919973826291
16014,5842.607375925412
16015,6617.9041398486
16016,5314.562444004645
16017,6037.072290585416
16018,6776.405494017541
16019,7363.082245307642
16020,5848.850954444493
16021,7561.222003028226
16022,6367.527865911019
16023,5338.576130590391
16024,6777.304997795087
16025,4402.950582335056
16026,6423.522255522385
16027,5423.43137776528
16028,7524.507131662199
16029,6365.879081633906
16030,3134.986557300793
16031,5961.772099267019
16032,6259.260827909131
16033,6547.098158452208
16034,5116.906096998526
16035,7290.412529551871
16036,6758.551609783516
16037,4348.805319430416
16038,5550.31426416319
16039,2698.0297212741752
16040,4970.071580156417
16041,6762.355186299414
16042,6552.9715225642
16043,6575.364877975058
16044,4527.67854861663
16045,4334.035143923635
16046,6072.871837167286
16047,4009.0490819988254
16048,4116.143948840109
16049,7977.952078519473
16050,5800.6174896938965
16051,7102.8831261335745
16052,5996.499609396684
16053,4188.370952438156
16054,5218.930342611297
16055,7278.577408192614
16056,7922.822286650756
16057,2863.7158208958317
16058,5893.318483288429
16059,5574.654699061525
16060,7157.653342666922
16061,4209.211427466946
16062,7205.752420944193
16063,6010.353571705277
16064,6485.061194118053
16065,6061.555617810252
16066,6412.290356331932
16067,6915.332924909888
16068,5792.059733230685
16069,4211.541670610561
16070,5856.961755381425
16071,5103.058916848653
16072,6995.615446203103
16073,4932.29586525675
16074,5489.191472057405
16075,6717.308037786346
16076,7464.245869490393
16077,7405.500799144745
16078,6455.279070217239
16079,6637.90265516762
16080,6381.216205447197
16081,4700.780435764865
16082,6627.168946568808
16083,3673.94954883267
16084,6750.331509388622
16085,5251.106043548405
16086,7140.5412335664705
16087,7101.752965901913
16088,7569.530517006742
16089,5984.158209432483
16090,7169.538063319733
16091,5348.3444614530035
16092,6761.54423853051
16093,4575.866228904804
16094,6085.645973835827
16095,4917.805742719455
16096,4484.395334169991
16097,6507.109474639639
16098,7278.627517919979
16099,6026.003378128712
16100,7346.8401123250915
16101,6488.158535688222
16102,7157.883704759901
16103,8022.556729612477
16104,4550.054394076209
16105,4614.589508948535
16106,6342.0320164325885
16107,4500.859966050936
16108,6675.400507582217
16109,5983.493450119792
16110,3179.690603003235
16111,3786.3628408283585
16112,4771.372565620206
16113,7072.702757302057
16114,5843.68233982282
16115,7710.136811660941
16116,6662.051023657892
16117,5141.942524567053
16118,6520.511967445518
16119,6130.878003709203
16120,5037.686051772169
16121,5376.995202101386
16122,5688.13539295518
16123,4205.130778101441
16124,5549.166523560638
16125,7487.795125069507
16126,6924.487655266073
16127,7182.474156492128
16128,6577.641417259471
16129,7260.323673603292
16130,7828.099406255452
16131,6392.3179550540035
16132,6691.903615226952
16133,6321.042239392598
16134,4141.533393507212
16135,4155.430544881447
16136,4545.709293559754
16137,7714.731411401709
16138,2521.9137832753104
16139,7268.552087457763
16140,7995.229217187235
16141,5429.993938468074
16142,4369.118520026146
16143,7368.231701886342
16144,7099.075203063243
16145,6609.0209543875235
16146,3389.0279613929943
16147,6071.667537674738
16148,7000.155963478601
16149,6865.191176501228
16150,5043.5355292588865
16151,5819.042630147023
16152,7608.4456324985895
16153,3792.785666900498
16154,4291.608588307487
16155,6012.259192967574
16156,4764.859440836422
16157,5809.824383742153
16158,6388.855968864588
16159,5253.938403930246
16160,5505.675883512551
16161,7229.7213829046295
16162,7227.765952176062
16163,3729.746890089894
16164,4690.048875745334
16165,7231.36504901566
16166,6993.392560684268
16167,4759.03267335609
16168,4113.362864181444
16169,4191.598515177009
16170,6182.7127908775965
16171,5906.34278778065
16172,8215.446399579945
16173,6546.312383697203
16174,8099.4885349965
16175,6120.842108138836
16176,6139.108158293381
16177,6753.409921761914
16178,4762.909662201393
16179,5773.180058803556
16180,6999.930808104248
16181,6931.879613565374
16182,5493.832057112716
16183,5969.764520879233
16184,5843.741880571075
16185,5427.464270868339
16186,4444.9440106891725
16187,6027.374892930913
16188,7216.180921939131
16189,6044.34574970262
16190,7376.603184172035
16191,6593.637573708146
16192,5805.59952380778
16193,6238.221567572914
16194,8266.647984893274
16195,7613.31584510338
16196,7458.759407056528
16197,6864.34320602876
16198,5390.876253273396
16199,5698.192062903921
16200,5801.340109644349
16201,6864.956585065376
16202,6123.386818781264
16203,5955.397287589834
16204,4148.550261725043
16205,5758.189115464893
16206,5721.817702670134
16207,5173.888651408135
16208,5898.218776782698
16209,7855.741583871924
16210,7879.800120275118
16211,4804.809801682432
16212,4671.593485971722
16213,5020.724801473299
16214,3696.1519611640115
16215,6504.185396190526
16216,6799.007161206534
16217,4258.183566492508
16218,7483.978802262993
16219,4019.0274892130774
16220,6648.551683184123
16221,8394.048394305672
16222,6111.429489102397
16223,6243.592497570515
16224,5362.497749113134
16225,5673.261041449254
16226,5799.252197680767
16227,7855.952258869936
16228,7563.011894440896
16229,7074.985432778347
16230,7343.111113058974
16231,5750.674590490565
16232,3085.60146291023
16233,4264.453425588327
16234,6882.894700244187
16235,6340.865564119283
16236,6001.2955472327
16237,7192.923179439871
16238,6486.2032159662585
16239,6023.077776746339
16240,5468.352229144464
16241,3754.291092343921
16242,7255.005393453507
16243,3614.8841861126493
16244,7183.612437695789
16245,7208.593015279342
16246,5459.427034659896
16247,7647.45784128147
16248,7558.322071660913
16249,7543.053486162884
16250,5793.179977472211
16251,6070.427769943829
16252,4323.8737170659615
16253,8153.530577703834
16254,5519.069964522412
16255,7009.106204247848
16256,7706.615642763632
16257,7646.111738838492
16258,4824.816002854266
16259,6957.876459139067
16260,4155.186349618067
16261,3499.514215154213
16262,6745.460355568282
16263,6961.384580397544
16264,5913.761914016231
16265,8131.168633787256
16266,5925.853954203404
16267,5718.80820282717
16268,5503.165558211987
16269,6384.987475865745
16270,6131.006676567725
16271,5998.012110105445
16272,5052.08549813655
16273,5910.193235699443
16274,4593.719818722346
16275,6656.248349769506
16276,6721.051005799282
16277,6988.991422801783
16278,7386.561281914907
16279,6162.962670790129
16280,5785.070385134308
16281,4469.464886401942
16282,6401.936968178057
16283,7181.670039099989
16284,6574.650494760002
16285,5648.035842468062
16286,5231.7821215557815
16287,5487.923842939337
16288,5226.251044283433
16289,6136.295736239102
16290,7978.276836822418
16291,4060.876271152929
16292,4412.664021309325
16293,4401.013129966541
16294,7995.8512192480885
16295,5855.768565156164
16296,4041.268028560247
16297,3902.067544787603
16298,7399.201845202365
16299,4769.485727466395
16300,6570.062554483662
16301,7383.645438192505
16302,4144.383881526899
16303,5198.925095161658
16304,4710.661851400274
16305,5841.872084733692
16306,6458.716602234028
16307,7996.940689241007
16308,5053.832867491008
16309,7504.425007820003
16310,3463.1659655867397
16311,4214.451284388527
16312,6373.732739038622
16313,7232.456779571445
16314,6744.613558747645
16315,4458.986919518915
16316,4031.214527471947
16317,8653.229301212243
16318,5784.491655063636
16319,5940.141690256596
16320,4980.668813619794
16321,5114.396284739134
16322,5222.271674133277
16323,6706.483911610429
16324,7756.80035628794
16325,4127.127506093852
16326,8192.887047834962
16327,5899.198521253009
16328,6170.245204724513
16329,4328.294766084442
16330,4282.646800446247
16331,5647.318613719928
16332,7209.406014016759
16333,4734.755168165453
16334,6020.768610838556
16335,6184.936904946643
16336,6825.592344419849
16337,4195.030320782541
16338,6097.340313734292
16339,6290.552548376498
16340,5775.8613041432
16341,6627.030752816043
16342,7514.206814167754
16343,5664.141212284235
16344,7835.383091362459
16345,6189.463506703662
16346,4369.698265418145
16347,7158.600028171653
16348,5555.388110020759
16349,6168.368491341612
16350,6240.537111965314
16351,7484.122828757615
16352,4123.736705116459
16353,7351.756111922601
16354,5929.842210507628
16355,4607.586581310472
16356,6048.0501448405685
16357,5573.266045463004
16358,5636.631490964989
16359,7375.139086364439
16360,5929.823627487945
16361,5884.856109507078
16362,6445.486530773221
16363,5447.91322810631
16364,7650.047218452701
16365,4315.661678029526
16366,6902.787930245044
16367,6161.505524991471
16368,5158.327851446976
16369,7842.831444146057
16370,7782.859179028303
16371,6560.822536357847
16372,5807.718193668865
16373,7084.048652098554
16374,5820.251510018187
16375,3342.219457121501
16376,4031.9045797132885
16377,5658.166654040006
16378,7490.929967044614
16379,4901.798579121883
16380,3819.310802077755
16381,5439.278704870306
16382,7680.943119674411
16383,5402.685367508055
16384,4906.143283356811
16385,6622.765029151712
16386,8201.453248544061
16387,3567.3816601455183
16388,6203.589153131932
16389,5035.0340677729655
16390,5274.546450949381
16391,6356.190604315172
16392,4720.57446550471
16393,7726.277512856269
16394,5775.9902043335205
16395,6937.696486291094
16396,6248.327515403721
16397,5331.979122278296
16398,5032.445182275996
16399,5295.688104210879
16400,5667.662927961932
16401,7290.472946452581
16402,3738.145383314237
16403,6283.465748635115
16404,6935.354073597748
16405,5215.4075258822695
16406,5374.044558978334
16407,5767.530279723902
16408,6636.1475840841085
16409,7187.638694384041
16410,5087.155057891587
16411,6078.920792417923
16412,4029.5150015407157
16413,7638.682880058243
16414,4498.464970574435
16415,5944.324322944131
16416,6020.611152850228
16417,7677.336121580716
16418,7198.183895894992
16419,2561.716725377153
16420,5995.695566156344
16421,4959.053487475675
16422,4974.091391170315
16423,7619.617537455492
16424,4461.282081396445
16425,5618.53442146004
16426,4392.064250894545
16427,6860.063469585302
16428,7349.511643487767
16429,5887.821733491094
16430,5311.409118868912
16431,6329.52633995455
16432,6765.887382246962
16433,7375.963885130333
16434,5558.693558466095
16435,7073.907343240442
16436,4737.291971677599
16437,8335.886269547855
16438,7501.046698898226
16439,5789.172550673028
16440,7378.954949049923
16441,3919.037794623081
16442,3219.542544176859
16443,7645.818157166834
16444,3900.15099128614
16445,7549.736033717449
16446,6925.503685611688
16447,4722.106020036261
16448,6924.869003634485
16449,7252.762158485406
16450,6181.738568754698
16451,4305.05603182952
16452,5320.763778124452
16453,6277.792248459574
16454,4234.698271214182
16455,6058.691838241948
16456,3796.8480306206616
16457,8165.571010061687
16458,6386.896396942135
16459,7148.890413152081
16460,4904.5923455254215
16461,4118.264595160972
16462,4480.332426657363
16463,5205.389852541997
16464,6169.876447204358
16465,6824.598035016508
16466,7431.5004562217455
16467,5736.132171981391
16468,6034.4099907902555
16469,4249.670826379286
16470,4906.1065957891715
16471,6372.958008966739
16472,3932.9267404517404
16473,7534.950280202331
16474,8018.9532787545195
16475,7891.5512550928615
16476,4304.871721235951
16477,7321.874377107507
16478,6166.050437544215
16479,6309.112124390547
16480,3504.390019878297
16481,4363.007815396905
16482,6532.727336958589
16483,5498.63108550181
16484,7453.055578739912
16485,7448.019444656224
16486,5463.867294881284
16487,3767.5434045374427
16488,7205.702783406182
16489,4338.060306382675
16490,6966.4308236817615
16491,4901.723359584035
16492,6853.427846071303
16493,6139.276070707349
16494,5366.881291537228
16495,5681.187721706923
16496,6482.189360648898
16497,6489.583023323818
16498,5095.138156113699
16499,6330.679306085604
16500,5994.765179839282
16501,7484.918364058889
16502,5932.498808905295
16503,4174.911861456374
16504,5707.104581301196
16505,6938.872747830173
16506,7195.512561915498
16507,4899.701850631899
16508,6415.8978305873125
16509,3544.318001126435
16510,3904.4763131885825
16511,4492.777399551151
16512,6883.039903704363
16513,6215.865552973972
16514,5754.341322461304
16515,6125.474425967111
16516,7377.523088940936
16517,6054.314226621296
16518,6812.478418734576
16519,6420.484048886588
16520,7090.692881057499
16521,7070.532375519336
16522,5667.222850780641
16523,6369.764975714371
16524,6698.486068887966
16525,6186.292998419215
16526,5977.632451611326
16527,3889.873825237575
16528,5690.442801179805
16529,5473.516063839485
16530,7983.759107666383
16531,7862.9654259089475
16532,1970.9805971595097
16533,5764.683561533144
16534,7272.798137730104
16535,5872.865564111739
16536,5836.650172718337
16537,7313.0643826646465
16538,6122.612308160283
16539,4996.034310344808
16540,2957.433260976866
16541,5388.270915196358
16542,4103.459412358377
16543,5994.850128623162
16544,5799.259268605759
16545,7385.4183987168035
16546,7272.283940653066
16547,6006.652064080356
16548,5453.989762198891
